movie_id,title,genres,year,tmdb_id,imdb_id,overview,tagline,tmdb_rating,tmdb_votes,imdb_rating,imdb_votes,keywords,cast,director
1686,Red Corner (1997),Crime|Thriller,1997,9407,tt0119994,"An American attorney on business in China, ends up wrongfully on trial for murder and his only key to innocence is a female defense lawyer from the country.",Leniency for those who confess...,5.9,79.0,6.3,17215.0,china death penalty law business man murder,RichardGere BaiLing BradleyWhitford ByronMann ,JonAvnet
1687,"Jackal, The (1997)",Action|Thriller,1997,4824,tt0119395,"Hired by a powerful member of the Russian mafia to avenge an FBI sting that left his brother dead, the perfectionist Jackal proves an elusive target for the men charged with the task of bringing him down: a deputy FBI boss and a former IRA terrorist.",How do you stop an assassin who has no identity?,6.1,536.0,6.4,114950.0,fbi cold war hitman,BruceWillis RichardGere SidneyPoitier DianeVenora ,MichaelCaton-Jones
1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,1997,9444,tt0118617,"This animated adventure retells the story of the lost daughter of Russia's last czar. The evil Rasputin places a curse on the Romanov family, and Anastasia and her grandmother, Empress Maria, get separated. After growing up in an orphanage, Anastasia encounters two Russian men seeking a reward offered by Empress Maria for the return of her granddaughter. The trio travels to Paris, where they find that the empress has grown skeptical of imposters.",Discover the Adventure Behind the Greatest Mystery of Our Time.,7.4,1481.0,7.1,120563.0,tzar musical russian revolution train explosion foreign language adaptation exploding train,MegRyan JohnCusack ChristopherLloyd AngelaLansbury ,GaryGoldman
1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller,1997,9414,tt0120483,"An American gets a ticket for an audience participation game in London, then gets involved in a case of mistaken identity. As an international plot unravels around him, he thinks it's all part of the act.","He’s on a mission so secret, even he doesn’t know about it.",6.5,126.0,6.6,32250.0,london england bomb brother brother relationship helicopter based on novel bank tv show theatre milieu mistaken identity escape agent,BillMurray PeterGallagher JoanneWhalley AlfredMolina ,JonAmiel
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,1997,8078,tt0118583,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",It's already too late.,5.9,1388.0,6.2,242388.0,android mercenary dystopia sequel alien betrayal impalement cloning scientist flamethrower disembowelment smuggler gene manipulation man in wheelchair breeding genetic engineering regeneration xenomorph alien queen explosive decompression swimming underwater,SigourneyWeaver WinonaRyder BradDourif RonPerlman ,Jean-PierreJeunet
1693,Amistad (1997),Drama|Mystery,1997,11831,tt0118607,"In 1839, the slave ship Amistad set sail from Cuba to America. During the long trip, Cinque leads the slaves in an unprecedented uprising. They are then held prisoner in Connecticut, and their release becomes the subject of heated debate. Freed slave Theodore Joadson wants Cinque and the others exonerated and recruits property lawyer Roger Baldwin to help his case. Eventually, John Quincy Adams also becomes an ally.",Freedom is not given. It is our right at birth. But there are some moments when it must be taken.,6.8,324.0,7.3,75740.0,cuba mutiny slavery sentence historical figure havanna tall ship slave trade,MorganFreeman NigelHawthorne AnthonyHopkins DjimonHounsou ,StevenSpielberg
1694,"Apostle, The (1997)",Drama,1997,2895,tt0118632,"After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio.",The hardest soul to save was his own.,6.1,39.0,7.2,14087.0,christianity coma jealousy radio station texas apostle minister louisiana forgiveness independent film preacher,RobertDuvall BillyBobThornton JuneCarterCash FarrahFawcett ,RobertDuvall
1695,Artemisia (1997),Drama,1997,39177,tt0123385,"Artemisia Gentileschi (1593-1653) was one of the first well-known female painters. The movie tells the story of her youth, when she was guided and protected by her father, the painter Orazio Gentileschi. Her professional curiosity about the male anatomy, forbidden for her eyes, led her to the knowledge of sexual pleasure. But she was also well known because in 1612 she had to appear in a courtroom because her teacher, Agostino Tassi, was suspected of raping her. She tried to protect him, but was put in the thumb screws...",Her passion for her art changed the face of history.,6.2,10.0,6.7,2109.0,painter woman director erotic movie,ValentinaCervi MichelSerrault Predrag'Miki'Manojlović LucaZingaretti ,AgnèsMerlet
1696,Bent (1997),Drama|War,1997,19601,tt0118698,"Max is a handsome young man who, after a fateful tryst with a German soldier, is forced to run for his life. Eventually Max is placed in a concentration camp where he pretends to be Jewish because in the eyes of the Nazis, gays are the lowest form of human being. But it takes a relationship with an openly gay prisoner to teach Max that without the love of another, life is not worth living.",,6.3,34.0,7.1,8208.0,nazis concentration camp prisoner independent film gay interest,CliveOwen LothaireBluteau IanMcKellen MickJagger ,SeanMathias
1699,"Butcher Boy, The (1997)",Comedy|Drama,1997,22797,tt0118804,"Francie and Joe live the usual playful, fantasy filled childhoods of normal boys. However, with a violent, alcoholic father and a manic depressive, suicidal mother the pressure on Francie to grow up are immense. When Francie's world turns to madness, he tries to counter it with further insanity, with dire consequences.",,6.7,36.0,7.1,10916.0,suicide angel difficult childhood insane asylum pig friendship boarding school alcoholism murder dark comedy,EamonnOwens AlanBoyle FionaShaw AndrewFullerton ,NeilJordan
1701,Deconstructing Harry (1997),Comedy|Drama,1997,2639,tt0118954,"This film tells the story of a successful writer called Harry Block, played by Allen himself, who draws inspiration from people he knows in real-life, and from events that happened to him, sometimes causing these people to become alienated from him as a result.",Harry Block has written a best seller... bout his best friends... he revealed their deepest secrets... and they're not pleased... now Harry Block is going to Hell...,7.3,188.0,7.3,44636.0,new york writer's block insanity independent film author,WoodyAllen KirstieAlley BillyCrystal JudyDavis ,WoodyAllen
1702,Flubber (1997),Children|Comedy|Fantasy,1997,9574,tt0119137,"Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air.",Catch it if you can!,5.3,707.0,5.3,88506.0,wedding vows inventor slime green flight mad scientist wedding,RobinWilliams MarciaGayHarden ChristopherMcDonald RaymondJ.Barry ,LesMayfield
1703,For Richer or Poorer (1997),Comedy,1997,10371,tt0119142,"Brad Sexton and his wife, Caroline, are wealthy New Yorkers with both marital and financial problems. The latter issue becomes a pressing matter when they discover that their accountant has embezzled millions and pinned the blame on them. Forced to go on the lam, Brad and Caroline end up in an Amish area of Pennsylvania and decide to pose as members of the religious group to evade the IRS. As the two adapt to the simple Amish lifestyle, they begin to reconnect.",,5.6,43.0,5.8,10990.0,new york pennsylvania cheating tax consultant parish hall devoutness amish,TimAllen KirstieAlley WayneKnight LarryMiller ,BryanSpicer
1704,Good Will Hunting (1997),Drama|Romance,1997,489,tt0119217,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.","Some people can never believe in themselves, until someone believes in them.",7.9,2880.0,8.3,931005.0,baseball boston professor m.i.t. harvard university ambition mathematics genius love friends janitor irish psychologist university courtroom flashback prodigy,RobinWilliams MattDamon BenAffleck StellanSkarsgård ,GusVanSant
1707,Home Alone 3 (1997),Children|Comedy,1997,9714,tt0119303,"9-year-old Alex Pruitt is home alone with the chicken pox. Turns out, due to a mix-up among nefarious spies, Alex was given a toy car concealing a top-secret microchip. Now Alex must fend off the spies as they try break into his house to get it back.",Ready for more. Much more.,5.1,632.0,4.5,114870.0,parent child relationship burglar child hero auto bravery toy computer chip technical toy,AlexD.Linz OlekKrupa RyaKihlstedt LennyVonDohlen ,RajaGosnell
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,1997,8197,tt0119668,"A visiting city reporter's assignment suddenly revolves around the murder trial of a local millionaire, whom he befriends.",,6.3,161.0,6.6,38904.0,drag queen voodoo savannah,JohnCusack KevinSpacey JudeLaw AlisonEastwood ,ClintEastwood
1713,Mouse Hunt (1997),Children|Comedy,1997,6283,tt0119715,"Down-on-their luck brothers, Lars and Ernie Smuntz, aren't happy with the crumbling old mansion they inherit... until they discover the estate is worth millions. Before they can cash in, they have to rid the house of it's single, stubborn occupant: a tiny and tenacious mouse.",Who's hunting who?,6.2,297.0,6.5,55965.0,brother brother relationship loss of father mouse house inheritance,NathanLane LeeEvans VickiLewis MauryChaykin ,GoreVerbinski
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,1997,4233,tt0120082,"Two years after the terrifying events that occurred in Woodsboro, Sidney is now attending Windsor College in Cincinnati, and Gale Weathers' best selling book on Sidney's life has now been made into a major motion picture. When two college students are killed in a theatre while watching the new film 'Stab', Sidney knows deep down that history is repeating itself.",Someone has taken their love of sequels one step too far.,6.1,856.0,6.3,177714.0,film festivals slaughter slasher,DavidArquette NeveCampbell CourteneyCox SarahMichelleGellar ,WesCraven
1718,Stranger in the House (1997),Thriller,1997,191874,tt0120222,"A botched diamond burglary and a dead publishing company executive set off a string of murders and betrayal in this suspensful, nonstop thriller!",When the lights go out... the terror begins,0.0,0.0,5.4,232.0,burglary jewel insurance investigator murder plot,MicheleGreene BruceDinsmore SteveRailsback ,RodneyGibbons
1719,"Sweet Hereafter, The (1997)",Drama,1997,10217,tt0120255,"A small mountain community in Canada is devastated when a school bus accident leaves more than a dozen of its children dead. A big-city lawyer arrives to help the survivors' and victims' families prepare a class-action suit, but his efforts only seem to push the townspeople further apart. At the same time, one teenage survivor of the accident has to reckon with the loss of innocence brought about by a different kind of damage.",There is no such thing as the simple truth.,6.8,108.0,7.5,34817.0,canada suffering village paralysis independent film lawyer school bus vehicular accident,IanHolm CaerthanBanks SarahPolley TomMcCamus ,AtomEgoyan
